timestamp,can_id,dlc,payload_hex,label,attack_type,attack_id,Wheel_FL,Wheel_FR,Wheel_RL,Wheel_RR,Door_FL,Door_FR,Door_RL,Door_RR,TrunkStatus,MirrorStatus,Checksum_416,LowBeam,HighBeam,Reverse,LightOff,Brake,RightBlinker,LeftBlinker,Fog,Interior,Special1,Special2,VehicleSpeed,MovingForward,MovingReverse,BrakePressed,Brake_active,Damping_rate_full_throttle,Damping_rate_zero_throttle_clutch_engaged,Damping_rate_zero_throttle_clutch_disengaged,HandbrakeActive,Checksum,SteeringPosition,FrontWheel,BackWheel,SteeringWheelFL,SteeringWheelFR,SteeringWheelBL,SteeringWheelBR,ManualGear,AutoGear,GearSwitchTime,Ratio,DownRatio,UpRatio,GearState,GearTar
1762414610.42812,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414610.453345,0x1a0,8,20001ef120300281,benign,,,,,,,,,,,,,129.0,,,,,,,,,,,,32.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414610.459082,0x1a0,8,090000010000001d,attack,fuzz,A1762414635_2709,,,,,,,,,,,29.0,,,,,,,,,,,,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.46479,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414610.576774,0x1a0,8,8200000100000080,attack,fuzz,A1762414635_2709,,,,,,,,,,,128.0,,,,,,,,,,,,130.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.5968835,0xc4,8,f9fcfcfcfc0000e9,benign,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,-0.07,-4.0,-4.0,-4.0,-4.0,0.0,0.0,,,,,,,,
1762414610.6016834,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414610.604087,0x1a0,8,3800000100000015,attack,fuzz,A1762414635_2709,,,,,,,,,,,21.0,,,,,,,,,,,,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.6318338,0x1a0,8,c6000001000000eb,attack,fuzz,A1762414635_2709,,,,,,,,,,,235.0,,,,,,,,,,,,198.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.6617124,0x1a0,8,57000001000000d7,attack,fuzz,A1762414635_2709,,,,,,,,,,,215.0,,,,,,,,,,,,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.6697474,0xce,8,c201c201c201c201,benign,,,28.125,28.125,28.125,28.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414610.672375,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414610.6904223,0x1a0,8,1e000001000000c1,attack,fuzz,A1762414635_2709,,,,,,,,,,,193.0,,,,,,,,,,,,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.6984494,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414610.7017844,0x1a0,8,4900000100000073,attack,fuzz,A1762414635_2709,,,,,,,,,,,115.0,,,,,,,,,,,,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.7024598,0x1a0,8,1c1000f02030026e,benign,,,,,,,,,,,,,110.0,,,,,,,,,,,,28.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414610.7067168,0x1a0,8,b10000010000009f,attack,fuzz,A1762414635_2709,,,,,,,,,,,159.0,,,,,,,,,,,,177.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.7053125,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414610.8238163,0xc4,8,030202020200000b,benign,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,0.03,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,
1762414610.8291676,0x1a0,8,63000001000000f9,attack,fuzz,A1762414635_2709,,,,,,,,,,,249.0,,,,,,,,,,,,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.829952,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414610.83365,0x1a0,8,800000010000002d,attack,fuzz,A1762414635_2709,,,,,,,,,,,45.0,,,,,,,,,,,,128.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.83991,0x1a0,8,470000010000002b,attack,fuzz,A1762414635_2709,,,,,,,,,,,43.0,,,,,,,,,,,,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.8453045,0x1a0,8,9800000100000032,attack,fuzz,A1762414635_2709,,,,,,,,,,,50.0,,,,,,,,,,,,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.862684,0x1a0,8,a600000100000082,attack,fuzz,A1762414635_2709,,,,,,,,,,,130.0,,,,,,,,,,,,166.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.8684182,0xce,8,bf01bf01bf01bf01,benign,,,27.9375,27.9375,27.9375,27.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414610.8712325,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414610.8797147,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414610.880266,0x1a0,8,85000001000000b7,attack,fuzz,A1762414635_2709,,,,,,,,,,,183.0,,,,,,,,,,,,133.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414610.882508,0x1a0,8,1c1000f02030026e,benign,,,,,,,,,,,,,110.0,,,,,,,,,,,,28.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414610.889986,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414610.889822,0x1a0,8,ad000001000000bb,attack,fuzz,A1762414635_2709,,,,,,,,,,,187.0,,,,,,,,,,,,173.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.0088344,0x1a0,8,750000010000005b,attack,fuzz,A1762414635_2709,,,,,,,,,,,91.0,,,,,,,,,,,,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.007132,0xc4,8,0704040404000017,benign,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,0.07,4.0,4.0,4.0,4.0,0.0,0.0,,,,,,,,
1762414611.0130832,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414611.0157936,0x1a0,8,93000001000000e2,attack,fuzz,A1762414635_2709,,,,,,,,,,,226.0,,,,,,,,,,,,147.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.0381167,0x1a0,8,6c0000010000006e,attack,fuzz,A1762414635_2709,,,,,,,,,,,110.0,,,,,,,,,,,,108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.049432,0x1a0,8,bc00000100000029,attack,fuzz,A1762414635_2709,,,,,,,,,,,41.0,,,,,,,,,,,,188.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.0669813,0x1a0,8,1100000100000080,attack,fuzz,A1762414635_2709,,,,,,,,,,,128.0,,,,,,,,,,,,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.075246,0xce,8,e001e001e001e001,benign,,,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.082088,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.0895731,0x1a0,8,150000010000006a,attack,fuzz,A1762414635_2709,,,,,,,,,,,106.0,,,,,,,,,,,,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.0986788,0x1a0,8,5300000100000005,attack,fuzz,A1762414635_2709,,,,,,,,,,,5.0,,,,,,,,,,,,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.1066203,0x1a0,8,05000001000000b1,attack,fuzz,A1762414635_2709,,,,,,,,,,,177.0,,,,,,,,,,,,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.1117094,0x1a0,8,bc000001000000d7,attack,fuzz,A1762414635_2709,,,,,,,,,,,215.0,,,,,,,,,,,,188.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.1199076,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.1250494,0x1a0,8,1e1000f020300270,benign,,,,,,,,,,,,,112.0,,,,,,,,,,,,30.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414611.1266768,0x1a0,8,5e00000100000072,attack,fuzz,A1762414635_2709,,,,,,,,,,,114.0,,,,,,,,,,,,94.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.1271293,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414611.2489488,0xc4,8,fdfefefefe0000f5,benign,,,,,,,,,,,,,245.0,,,,,,,,,,,,,,,,,,,,,,-0.03,-2.0,-2.0,-2.0,-2.0,0.0,0.0,,,,,,,,
1762414611.2529895,0x1a0,8,5b0000010000003d,attack,fuzz,A1762414635_2709,,,,,,,,,,,61.0,,,,,,,,,,,,91.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.2540357,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414611.2580535,0x1a0,8,6b000001000000f7,attack,fuzz,A1762414635_2709,,,,,,,,,,,247.0,,,,,,,,,,,,107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.2705386,0x1a0,8,b9000001000000b1,attack,fuzz,A1762414635_2709,,,,,,,,,,,177.0,,,,,,,,,,,,185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1762414611.2845478,0x6f7,8,1bf25400306959ed,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.3067513,0xce,8,1102110211021102,benign,,,33.0625,33.0625,33.0625,33.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.3180182,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.310161,0x68b,8,29c33ddd00de115b,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.327098,0x7cf,8,1a1b7eed641b4ca3,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.338405,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.3418343,0x470,8,66993f627cf73612,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.3436296,0x1a0,8,21001ef120300282,benign,,,,,,,,,,,,,130.0,,,,,,,,,,,,33.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414611.3473258,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414611.35017,0x467,8,3ea20b5376637be6,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.4479344,0xc4,8,040202020200000c,benign,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,0.04,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,
1762414611.4533875,0x193,8,059b534170644812,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.4528844,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414611.458928,0x773,8,436000e576847f51,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.467209,0x7b2,8,13de347d047a64e9,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.4827597,0x4ca,8,5cca4ead49ed2cb3,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.496354,0xce,8,ff01ff01ff01ff01,benign,,,31.9375,31.9375,31.9375,31.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.5145118,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.5168664,0x328,8,302850545d5d3f98,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.5223987,0x35a,8,59983c1f31737f00,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.5285256,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.5343275,0x1a0,8,20001ef120300281,benign,,,,,,,,,,,,,129.0,,,,,,,,,,,,32.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414611.5345223,0x296,8,091771660fe51bc1,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.538208,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414611.55075,0x469,8,3b1c36db40007e78,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.7101076,0xc4,8,fafcfcfcfc0000ea,benign,,,,,,,,,,,,,234.0,,,,,,,,,,,,,,,,,,,,,,-0.06,-4.0,-4.0,-4.0,-4.0,0.0,0.0,,,,,,,,
1762414611.739,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414611.7439556,0x74d,8,0a92508b235f0182,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.7957523,0x527,8,369f676a2a746871,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.8313675,0x590,8,30e8781e31ed777e,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.836519,0xce,8,b301b301b301b301,benign,,,27.1875,27.1875,27.1875,27.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.8470986,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.859352,0x498,8,1ab65fc02d3f2c2e,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.864596,0xc,8,18817dc750c37505,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.8737388,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414611.8814385,0x1a0,8,1b1000f02030026d,benign,,,,,,,,,,,,,109.0,,,,,,,,,,,,27.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414611.8885431,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414611.942637,0x3d3,8,26a00c9d3ca063d3,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.0271034,0xc4,8,040202020200000c,benign,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,0.04,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,
1762414612.0339465,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414612.0350132,0x54c,8,68c24e0229dc1c4c,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.065387,0x47b,8,3592304e2b3d3bba,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.1039622,0x273,8,0fb0338773175b1f,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.1149986,0xce,8,b201b201b201b201,benign,,,27.125,27.125,27.125,27.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.123,0x391,8,2dfb45da746b5421,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.122154,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.1502707,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.1423934,0x60f,8,629573023f796e89,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.161648,0x1a0,8,1b1000f02030026d,benign,,,,,,,,,,,,,109.0,,,,,,,,,,,,27.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414612.18116,0x242,8,00de62bb7d6b26d1,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.1981916,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414612.2341971,0x50b,8,69762ba10c840a53,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.325364,0xc4,8,0503030303000011,benign,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,0.05,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,
1762414612.3434117,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414612.3558583,0x431,8,43bc402d4b474a6b,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.3779662,0x3ea,8,7c72340905750bf1,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.3993304,0x7c1,8,194c6f301217655d,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.4288273,0xce,8,ee01ee01ee01ee01,benign,,,30.875,30.875,30.875,30.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.434657,0x50f,8,23cc0b352762199e,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.439466,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.4502337,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.4518085,0x3cb,8,395e014959e602c2,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.4556122,0x1a0,8,1f001ef120300280,benign,,,,,,,,,,,,,128.0,,,,,,,,,,,,31.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414612.4592166,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414612.4608097,0x6b1,8,79600c152ad34727,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.5754502,0xc4,8,fbfdfdfdfd0000ef,benign,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,,,,,-0.05,-3.0,-3.0,-3.0,-3.0,0.0,0.0,,,,,,,,
1762414612.5794554,0x202,8,2aac06d7235c3630,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.5793145,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414612.5838556,0x239,8,06517aa46f5d4280,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.6145003,0x136,8,58ed5f7e13556709,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.6397252,0xce,8,d501d501d501d501,benign,,,29.3125,29.3125,29.3125,29.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.6529818,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.6576722,0x531,8,1b1935a5497343e8,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.6622536,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.672443,0x1a0,8,1d0000f02030025f,benign,,,,,,,,,,,,,95.0,,,,,,,,,,,,29.0,0.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762414612.6749525,0x17e,8,568f79403497441c,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.6751597,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762414612.7878785,0xc4,8,0503030303000011,benign,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,0.05,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,
1762414612.7887297,0x70,8,27b26f6a28e438bd,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.7924666,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762414612.8061535,0x4b7,8,72bf479e08dc44c0,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762414612.8354802,0x7f7,8,5b216d1e7e325450,attack,fuzz,A1762414635_2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
